KPR,KIR_max
1.6766917293233083,2.6766917293233083
1.6917293233082704,2.6917293233082704
1.706766917293233,2.706766917293233
1.7218045112781954,2.7218045112781954
1.7368421052631575,2.7368421052631575
1.75187969924812,2.75187969924812
1.7669172932330826,2.7669172932330826
1.781954887218045,2.781954887218045
1.7969924812030076,2.7969924812030076
1.8120300751879697,2.8120300751879697
1.8270676691729322,2.827067669172932
1.8421052631578947,2.8421052631578947
1.8571428571428568,2.8571428571428568
1.8721804511278193,2.8721804511278193
1.8872180451127818,2.887218045112782
1.9022556390977443,2.9022556390977443
1.9172932330827068,2.917293233082707
1.932330827067669,2.932330827067669
1.9473684210526314,2.9473684210526314
1.962406015037594,2.962406015037594
1.977443609022556,2.977443609022556
1.9924812030075185,2.9924812030075185
2.007518796992481,3.007518796992481
2.0225563909774436,3.0225563909774436
2.037593984962406,3.037593984962406
2.052631578947368,3.052631578947368
2.0676691729323307,3.0676691729323307
2.082706766917293,3.082706766917293
2.0977443609022552,3.0977443609022552
2.1127819548872178,3.1127819548872178
2.1278195488721803,3.1278195488721803
2.142857142857143,3.142857142857143
2.1578947368421053,3.1578947368421053
2.1729323308270674,3.1729323308270674
2.18796992481203,3.18796992481203
2.2030075187969924,3.2030075187969924
2.2180451127819545,3.2180451127819545
2.233082706766917,3.233082706766917
2.2481203007518795,3.2481203007518795
2.263157894736842,3.263157894736842
2.2781954887218046,3.2781954887218046
2.2932330827067666,3.2932330827067666
2.308270676691729,3.308270676691729
2.3233082706766917,3.3233082706766917
2.3383458646616537,3.3383458646616537
2.3533834586466162,3.3533834586466162
2.3684210526315788,3.3684210526315788
2.3834586466165413,3.3834586466165413
2.398496240601504,3.398496240601504
2.413533834586466,3.413533834586466
2.4285714285714284,3.4285714285714284
2.443609022556391,3.443609022556391
2.458646616541353,3.458646616541353
2.4736842105263155,3.4736842105263155
2.488721804511278,3.488721804511278
2.5037593984962405,3.5037593984962405
2.518796992481203,3.518796992481203
2.533834586466165,3.533834586466165
2.5488721804511276,3.5488721804511276
2.56390977443609,3.56390977443609
2.578947368421052,3.578947368421052
2.5939849624060147,3.5939849624060147
2.6090225563909772,3.6090225563909772
2.6240601503759398,3.6240601503759398
2.6390977443609023,3.6390977443609023
2.6541353383458643,3.6541353383458643
2.669172932330827,3.669172932330827
2.6842105263157894,3.6842105263157894
2.6992481203007515,3.6992481203007515
2.714285714285714,3.714285714285714
2.7293233082706765,3.7293233082706765
2.744360902255639,3.744360902255639
2.7593984962406015,3.7593984962406015
2.7744360902255636,3.7744360902255636
2.789473684210526,3.789473684210526
2.8045112781954886,3.8045112781954886
2.8195488721804507,3.8195488721804507
2.834586466165413,3.834586466165413
2.8496240601503757,3.8496240601503757
2.8646616541353382,3.8646616541353382
2.8796992481203008,3.8796992481203008
2.894736842105263,3.894736842105263
2.9097744360902253,3.9097744360902253
2.924812030075188,3.924812030075188
2.93984962406015,3.93984962406015
2.9548872180451125,3.9548872180451125
2.969924812030075,3.969924812030075
2.9849624060150375,3.9849624060150375
3.0,4.0
3.015037593984962,4.015037593984962
3.030075187969924,4.030075187969924
3.045112781954887,4.045112781954887
3.060150375939849,4.060150375939849
3.075187969924812,4.075187969924812
3.090225563909774,4.090225563909774
3.1052631578947363,4.105263157894736
3.1203007518796992,4.120300751879699
3.1353383458646613,4.135338345864661
3.1503759398496243,4.150375939849624
3.1654135338345863,4.165413533834586
3.1804511278195484,4.180451127819548
3.1954887218045114,4.195488721804511
3.2105263157894735,4.2105263157894735
3.2255639097744355,4.2255639097744355
3.2406015037593985,4.2406015037593985
3.2556390977443606,4.2556390977443606
3.2706766917293226,4.270676691729323
3.2857142857142856,4.285714285714286
3.3007518796992477,4.300751879699248
3.3157894736842106,4.315789473684211
3.3308270676691727,4.330827067669173
3.3458646616541348,4.345864661654135
3.3609022556390977,4.360902255639098
3.37593984962406,4.37593984962406
3.3909774436090228,4.390977443609023
3.406015037593985,4.406015037593985
3.421052631578947,4.421052631578947
3.43609022556391,4.43609022556391
3.451127819548872,4.451127819548872
3.466165413533834,4.466165413533834
3.481203007518797,4.481203007518797
3.496240601503759,4.496240601503759
3.511278195488721,4.511278195488721
3.526315789473684,4.526315789473684
3.541353383458646,4.541353383458646
3.556390977443609,4.556390977443609
3.571428571428571,4.571428571428571
3.5864661654135332,4.586466165413533
3.601503759398496,4.601503759398496
3.6165413533834583,4.616541353383458
3.6315789473684212,4.631578947368421
3.6466165413533833,4.646616541353383
3.6616541353383454,4.661654135338345
3.6766917293233083,4.676691729323308
3.6917293233082704,4.69172932330827
3.7067669172932325,4.7067669172932325
3.7218045112781954,4.7218045112781954
3.7368421052631575,4.7368421052631575
3.7518796992481196,4.75187969924812
3.7669172932330826,4.7669172932330826
3.7819548872180446,4.781954887218045
3.7969924812030076,4.796992481203008
3.8120300751879697,4.81203007518797
3.8270676691729317,4.827067669172932
3.8421052631578947,4.842105263157895
3.8571428571428568,4.857142857142857
3.8721804511278197,4.87218045112782
3.887218045112782,4.887218045112782
3.902255639097744,4.902255639097744
3.917293233082707,4.917293233082707
3.932330827067669,4.932330827067669
3.947368421052631,4.947368421052631
3.962406015037594,4.962406015037594
3.977443609022556,4.977443609022556
3.992481203007518,4.992481203007518
4.007518796992481,5.007518796992481
4.022556390977443,5.022556390977443
4.037593984962406,5.037593984962406
4.052631578947368,5.052631578947368
4.06766917293233,5.06766917293233
4.082706766917293,5.082706766917293
4.097744360902255,5.097744360902255
4.112781954887218,5.112781954887218
4.12781954887218,5.12781954887218
4.142857142857142,5.142857142857142
4.157894736842105,5.157894736842105
4.172932330827067,5.172932330827067
4.1879699248120295,5.1879699248120295
4.203007518796992,5.203007518796992
4.2180451127819545,5.2180451127819545
4.233082706766917,5.233082706766917
4.2481203007518795,5.2481203007518795
4.263157894736842,5.263157894736842
4.2781954887218046,5.2781954887218046
4.293233082706767,5.293233082706767
4.308270676691729,5.308270676691729
4.323308270676692,5.323308270676692
4.338345864661654,5.338345864661654
4.353383458646617,5.353383458646617
4.368421052631579,5.368421052631579
4.383458646616541,5.383458646616541
4.398496240601504,5.398496240601504
4.413533834586466,5.413533834586466
4.428571428571428,5.428571428571428
4.443609022556391,5.443609022556391
4.458646616541353,5.458646616541353
4.473684210526315,5.473684210526315
4.488721804511278,5.488721804511278
4.50375939849624,5.50375939849624
4.518796992481203,5.518796992481203
4.533834586466165,5.533834586466165
4.548872180451127,5.548872180451127
4.56390977443609,5.56390977443609
4.578947368421052,5.578947368421052
4.593984962406015,5.593984962406015
4.609022556390977,5.609022556390977
4.624060150375939,5.624060150375939
4.639097744360902,5.639097744360902
4.654135338345864,5.654135338345864
4.669172932330826,5.669172932330826
4.684210526315789,5.684210526315789
4.6992481203007515,5.6992481203007515
4.7142857142857135,5.7142857142857135
4.7293233082706765,5.7293233082706765
4.744360902255639,5.744360902255639
4.7593984962406015,5.7593984962406015
4.774436090225564,5.774436090225564
4.789473684210526,5.789473684210526
4.804511278195489,5.804511278195489
4.819548872180451,5.819548872180451
4.834586466165414,5.834586466165414
4.849624060150376,5.849624060150376
4.864661654135338,5.864661654135338
4.879699248120301,5.879699248120301
4.894736842105263,5.894736842105263
4.909774436090225,5.909774436090225
4.924812030075188,5.924812030075188
4.93984962406015,5.93984962406015
4.954887218045112,5.954887218045112
4.969924812030075,5.969924812030075
4.984962406015037,5.984962406015037
5.0,6.0
