w,mag_db,phase_deg
23.93122563741041,-27.586875452013548,-87.60720712160413
24.30204036588648,-27.720202119554997,-87.64367628148315
24.678600874580336,-27.853535718496243,-87.67959084072247
25.06099619444942,-27.98687603961277,-87.71495917775452
25.44931673598731,-28.120222879975337,-87.74978954694153
25.843654310599632,-28.253576042761722,-87.78409008029952
26.24410215231124,-28.386935337074128,-87.81786878920356
26.650754939809698,-28.520300577761862,-87.85113356607434
27.06370881883038,-28.653671585249363,-87.88389218604581
27.48306142488838,-28.787048185369226,-87.91615230861389
27.908911906362672,-28.920430209200244,-87.9479214792665
28.341360947937975,-29.053817492910206,-87.97920713109454
28.780510794409825,-29.18720987760336,-88.01001658638421
29.226465274858516,-29.320607209172426,-88.04035705819042
29.67932982719762,-29.454009338154957,-88.07023565189138
30.139211523102922,-29.587416119594025,-88.0996593667247
30.606219093327464,-29.720827412902977,-88.12863509730464
31.080462953409153,-29.8542430817343,-88.15716963512082
31.562055229776412,-29.987662993852293,-88.18526967001856
32.051109786258486,-30.121087021009618,-88.21294179166068
32.54774225100651,-30.25451503882746,-88.24019249097098
33.05207004383167,-30.387946926679284,-88.26702816155961
33.56421240396704,-30.521382567578087,-88.29345510113026
34.08429041825954,-30.65482184806694,-88.31947951286942
34.61242704979875,-30.788264658112894,-88.34510750681763
35.148747166989274,-30.92171089100397,-88.37034510122322
35.69337757307372,-31.05516044324926,-88.39519822387815
36.24644703611295,-31.18861321448202,-88.4196727134366
36.80808631943103,-31.322069107365657,-88.44377432071605
37.37842821253185,-31.455528027502506,-88.46750870998133
37.95760756249481,-31.588989883345363,-88.49088146021134
38.54576130585703,-31.722454586111667,-88.51389806634907
39.143028500989345,-31.855922049700194,-88.53656394053488
39.74955036097445,-31.989392190610367,-88.55888441332296
40.36547028699399,-32.12286492786384,-88.5808647348815
40.99093390223322,-32.25634018292854,-88.6025100761765
41.62608908631104,-32.38981787964494,-88.62382553013946
42.271086010243415,-32.52329794415453,-88.64481611281906
42.92607717194863,-32.65678030483049,-88.66548676451701
43.59121743230269,-32.79026489221039,-88.68584235090827
44.26666405175339,-32.923751638930895,-88.70588766414586
44.95257672750168,-33.05724047966454,-88.72562742395006
45.64911763125926,-33.190731351058254,-88.7450662786828
46.35645144759109,-33.32422419167383,-88.76420880640681
47.07474541285215,-33.457718941930175,-88.7830595159301
47.804169354727435,-33.59121554404725,-88.80162284783555
48.54489573238469,-33.72471394199175,-88.81990317549618
49.29709967724923,-33.85821408142436,-88.83790480607618
50.06095903441068,-33.991715909648654,-88.85563198151748
50.8366544046711,-34.125219375561485,-88.8730888795126
51.624369187245016,-34.25872442960491,-88.89027961446342
52.4242896231207,-34.39223102371953,-88.90720823842659
53.236604839093566,-34.52573911129924,-88.92387874204518
54.06150689248177,-34.65924864714732,-88.94029505546699
54.899190816534734,-34.79275958743394,-88.95646104924991
55.749854666545225,-34.92627188965483,-88.97238053525409
56.61369956667599,-35.05978551259123,-88.9880572675213
57.4909297575119,-35.19330041627109,-89.00349494314162
58.38175264434903,-35.32681656193142,-89.01869720310755
59.28637884623185,-35.460333911981714,-89.03366763315591
60.20502224575035,-35.59385242996856,-89.04840976459734
61.137900039608695,-35.72737208054129,-89.0629270751338
62.08523278997751,-35.86089282941864,-89.07722298966434
63.047244476641815,-35.99441464335642,-89.09130088107894
64.02416254995708,-36.12793749011622,-89.10516407104078
65.01621798462554,-36.26146133843494,-89.11881583075721
66.02364533430635,-36.3949861579954,-89.13225938173939
67.04668278707136,-36.52851191939766,-89.14549789655061
68.08557222172045,-36.66203859413135,-89.15853449954405
69.14055926496941,-36.79556615454877,-89.1713722675892
70.21189334952396,-36.92909457383879,-89.18401423078808
71.29982777305364,-37.06262382600157,-89.19646337318049
72.40461975807946,-37.19615388582402,-89.20872263343915
73.52653051278958,-37.32968472885602,-89.22079490555458
74.66582529279725,-37.463216331387386,-89.23268303950962
75.82277346385575,-37.59674867042542,-89.24438984194427
76.99764856554506,-37.730281723673244,-89.25591807681049
78.19072837594537,-37.8638154695088,-89.2672704660174
79.40229497731272,-37.99734988696437,-89.27844969006689
80.63263482277226,-38.13088495570685,-89.28945838867976
81.882038804045,-38.2644206560185,-89.30029916141271
83.15080232022387,-38.39795696877838,-89.31097456826578
84.43922534761538,-38.53149387544425,-89.32148713028134
85.74761251066391,-38.6650313580351,-89.33183933013356
87.07627315397451,-38.79856939911417,-89.34203361270963
88.42552141545191,-38.93210798177248,-89.3520723856818
89.79567630057271,-39.065647089612845,-89.3619580200713
91.18706175780854,-39.199186706734416,-89.37169285080363
92.60000675521785,-39.33272681771766,-89.38127917725566
94.03484535822449,-39.46626740760979,-89.39071926379438
95.49191680860142,-39.59980846191064,-89.4000153403078
96.9715656046784,-39.73334996655899,-89.4091696027278
98.47414158279238,-39.86689190791925,-89.41818421354506
100.0,-40.00043427276863,-89.4270613023165
